receiver_SN,SyncTime,Id
461215,2018-04-04 19:16:43.944972,46903
461215,2018-04-04 19:17:07.158784,46903
461214,2018-04-04 19:17:22.372111,46903
461215,2018-04-04 19:17:23.544250,46903
461214,2018-04-04 19:17:23.556204,46903
461214,2018-04-04 19:17:24.824325,46903
461214,2018-04-04 19:17:26.068461,46903
461214,2018-04-04 19:17:27.276524,46903
461207,2018-04-04 19:17:27.305013,46903
461214,2018-04-04 19:17:28.412490,46903
461207,2018-04-04 19:17:28.441009,46903
461215,2018-04-04 19:17:29.584516,46903
461214,2018-04-04 19:17:29.596552,46903
461207,2018-04-04 19:17:29.625146,46903
461215,2018-04-04 19:17:30.852528,46903
461214,2018-04-04 19:17:30.864597,46903
461215,2018-04-04 19:17:34.428650,46903
461218,2018-04-04 19:18:07.447535,46903
461207,2018-04-04 19:18:38.536502,46903
461209,2018-04-04 19:18:40.954765,46903
461209,2018-04-04 19:18:42.174787,46903
461059,2018-04-04 19:18:42.190032,46903
461210,2018-04-04 19:18:43.307948,46903
461210,2018-04-04 19:18:44.528129,46903
461209,2018-04-04 19:18:44.555155,46903
461059,2018-04-04 19:18:44.570297,46903
461207,2018-04-04 19:18:46.957663,46903
461209,2018-04-04 19:18:49.363423,46903
461207,2018-04-04 19:18:49.371178,46903
461059,2018-04-04 19:18:49.378662,46903
461210,2018-04-04 19:18:50.532450,46903
461209,2018-04-04 19:18:50.559397,46903
461059,2018-04-04 19:18:50.574661,46903
461059,2018-04-04 19:18:51.674713,46903
461209,2018-04-04 19:18:52.771461,46903
461207,2018-04-04 19:18:52.779212,46903
461059,2018-04-04 19:18:52.786727,46903
461207,2018-04-04 19:18:53.915101,46903
461059,2018-04-04 19:18:53.922668,46903
461209,2018-04-04 19:18:55.091586,46903
461059,2018-04-04 19:18:55.106735,46903
461218,2018-04-04 19:18:56.318721,46903
461209,2018-04-04 19:18:56.371424,46903
461210,2018-04-04 19:18:57.612482,46903
461209,2018-04-04 19:18:57.639467,46903
461059,2018-04-04 19:18:57.654739,46903
461214,2018-04-04 19:18:58.874672,46903
461209,2018-04-04 19:18:58.895515,46903
461207,2018-04-04 19:18:58.903203,46903
461059,2018-04-04 19:18:58.910781,46903
461210,2018-04-04 19:19:00.088750,46903
461209,2018-04-04 19:19:00.115736,46903
461207,2018-04-04 19:19:00.123366,46903
461059,2018-04-04 19:19:00.130966,46903
461218,2018-04-04 19:19:01.222823,46903
461214,2018-04-04 19:19:01.254926,46903
461209,2018-04-04 19:19:01.275883,46903
461207,2018-04-04 19:19:01.283501,46903
461059,2018-04-04 19:19:01.291091,46903
461218,2018-04-04 19:19:02.443314,46903
461215,2018-04-04 19:19:02.463296,46903
461210,2018-04-04 19:19:02.469086,46903
461214,2018-04-04 19:19:02.475135,46903
461209,2018-04-04 19:19:02.496073,46903
461207,2018-04-04 19:19:02.503680,46903
461059,2018-04-04 19:19:02.511276,46903
461218,2018-04-04 19:19:03.591203,46903
461215,2018-04-04 19:19:03.611483,46903
461210,2018-04-04 19:19:03.617245,46903
461209,2018-04-04 19:19:03.644274,46903
461207,2018-04-04 19:19:03.651882,46903
461059,2018-04-04 19:19:03.659515,46903
461218,2018-04-04 19:19:04.787265,46903
461215,2018-04-04 19:19:04.807445,46903
461210,2018-04-04 19:19:04.813287,46903
461214,2018-04-04 19:19:04.819303,46903
461209,2018-04-04 19:19:04.840339,46903
461207,2018-04-04 19:19:04.847891,46903
461059,2018-04-04 19:19:04.855560,46903
461218,2018-04-04 19:19:05.887349,46903
461215,2018-04-04 19:19:05.907521,46903
461210,2018-04-04 19:19:05.913414,46903
461214,2018-04-04 19:19:05.919379,46903
461209,2018-04-04 19:19:05.940443,46903
461207,2018-04-04 19:19:05.948013,46903
461059,2018-04-04 19:19:05.955657,46903
461218,2018-04-04 19:19:06.987464,46903
461210,2018-04-04 19:19:07.013540,46903
461209,2018-04-04 19:19:07.040546,46903
461207,2018-04-04 19:19:07.048105,46903
461075,2018-04-04 19:19:07.072819,46903
461218,2018-04-04 19:19:08.099497,46903
461210,2018-04-04 19:19:08.125551,46903
461209,2018-04-04 19:19:08.152598,46903
461207,2018-04-04 19:19:08.160113,46903
461059,2018-04-04 19:19:08.167846,46903
461218,2018-04-04 19:19:09.235438,46903
461210,2018-04-04 19:19:09.261536,46903
461209,2018-04-04 19:19:09.288574,46903
461059,2018-04-04 19:19:09.303771,46903
461210,2018-04-04 19:19:10.433606,46903
461209,2018-04-04 19:19:10.460654,46903
461059,2018-04-04 19:19:10.475860,46903
461210,2018-04-04 19:19:11.689646,46903
461209,2018-04-04 19:19:11.716687,46903
461059,2018-04-04 19:19:11.731918,46903
461209,2018-04-04 19:19:12.948810,46903
461209,2018-04-04 19:19:14.120859,46903
461059,2018-04-04 19:19:14.136108,46903
461209,2018-04-04 19:19:16.608970,46903
461215,2018-04-04 19:19:23.752712,46903
461209,2018-04-04 19:19:23.785429,46903
461209,2018-04-04 19:19:24.993366,46903
461210,2018-04-04 19:19:26.090310,46903
461209,2018-04-04 19:19:26.117350,46903
461059,2018-04-04 19:19:26.132553,46903
461209,2018-04-04 19:19:27.277467,46903
461209,2018-04-04 19:19:28.497687,46903
461218,2018-04-04 19:19:29.593047,46903
461210,2018-04-04 19:19:29.618837,46903
461209,2018-04-04 19:19:29.645856,46903
461218,2018-04-04 19:19:30.801101,46903
461209,2018-04-04 19:19:30.853916,46903
461210,2018-04-04 19:19:31.962827,46903
461209,2018-04-04 19:19:31.989878,46903
461218,2018-04-04 19:19:34.220922,46903
461210,2018-04-04 19:19:34.247062,46903
461214,2018-04-04 19:19:34.252566,46903
461209,2018-04-04 19:19:34.274115,46903
461059,2018-04-04 19:19:34.289352,46903
461218,2018-04-04 19:19:35.489447,46903
461214,2018-04-04 19:19:35.520658,46903
461207,2018-04-04 19:19:35.549468,46903
461059,2018-04-04 19:19:35.557449,46903
461209,2018-04-04 19:19:36.798390,46903
461207,2018-04-04 19:19:36.805566,46903
461059,2018-04-04 19:19:36.813598,46903
461210,2018-04-04 19:19:37.991546,46903
461209,2018-04-04 19:19:38.018626,46903
461207,2018-04-04 19:19:38.025804,46903
461059,2018-04-04 19:19:38.033859,46903
461218,2018-04-04 19:19:39.114022,46903
461210,2018-04-04 19:19:39.139767,46903
461209,2018-04-04 19:19:39.166871,46903
461059,2018-04-04 19:19:39.182083,46903
461209,2018-04-04 19:19:40.362952,46903
461059,2018-04-04 19:19:40.378128,46903
461210,2018-04-04 19:19:41.447913,46903
461209,2018-04-04 19:19:41.475019,46903
461059,2018-04-04 19:19:41.490203,46903
461210,2018-04-04 19:19:42.571904,46903
461209,2018-04-04 19:19:42.599048,46903
461059,2018-04-04 19:19:42.614273,46903
461210,2018-04-04 19:19:43.732072,46903
461209,2018-04-04 19:19:43.759195,46903
461059,2018-04-04 19:19:43.774383,46903
461210,2018-04-04 19:19:44.964293,46903
461209,2018-04-04 19:19:44.991379,46903
461059,2018-04-04 19:19:45.006576,46903
461209,2018-04-04 19:19:46.175467,46903
461059,2018-04-04 19:19:46.190658,46903
461218,2018-04-04 19:19:47.402331,46903
461210,2018-04-04 19:19:47.428414,46903
461209,2018-04-04 19:19:47.455534,46903
461207,2018-04-04 19:19:47.462554,46903
461059,2018-04-04 19:19:47.470718,46903
461218,2018-04-04 19:19:48.682420,46903
461210,2018-04-04 19:19:48.708518,46903
461209,2018-04-04 19:19:48.735600,46903
461207,2018-04-04 19:19:48.742638,46903
461059,2018-04-04 19:19:48.750778,46903
461218,2018-04-04 19:19:49.950548,46903
461210,2018-04-04 19:19:49.976612,46903
461209,2018-04-04 19:19:50.003734,46903
461207,2018-04-04 19:19:50.010683,46903
461059,2018-04-04 19:19:50.018905,46903
461218,2018-04-04 19:19:51.206729,46903
461210,2018-04-04 19:19:51.232758,46903
461209,2018-04-04 19:19:51.259920,46903
461207,2018-04-04 19:19:51.266840,46903
461059,2018-04-04 19:19:51.275085,46903
461218,2018-04-04 19:19:52.427478,46903
461210,2018-04-04 19:19:52.453108,46903
461214,2018-04-04 19:19:52.457899,46903
461209,2018-04-04 19:19:52.480218,46903
461207,2018-04-04 19:19:52.487110,46903
461059,2018-04-04 19:19:52.495376,46903
461218,2018-04-04 19:19:53.575445,46903
461210,2018-04-04 19:19:53.601436,46903
461214,2018-04-04 19:19:53.606148,46903
461209,2018-04-04 19:19:53.628601,46903
461207,2018-04-04 19:19:53.635420,46903
461059,2018-04-04 19:19:53.643722,46903
461075,2018-04-04 19:19:53.660420,46903
461218,2018-04-04 19:19:54.783651,46903
461210,2018-04-04 19:19:54.809746,46903
461214,2018-04-04 19:19:54.814243,46903
461209,2018-04-04 19:19:54.836782,46903
461059,2018-04-04 19:19:54.851913,46903
461218,2018-04-04 19:19:55.907830,46903
461210,2018-04-04 19:19:55.933844,46903
461209,2018-04-04 19:19:55.960964,46903
461207,2018-04-04 19:19:55.967759,46903
461059,2018-04-04 19:19:55.976104,46903
461218,2018-04-04 19:19:57.068124,46903
461210,2018-04-04 19:19:57.094089,46903
461214,2018-04-04 19:19:57.098504,46903
461209,2018-04-04 19:19:57.121218,46903
461207,2018-04-04 19:19:57.127986,46903
461059,2018-04-04 19:19:57.136352,46903
461208,2018-04-04 19:19:57.166821,46903
461218,2018-04-04 19:19:58.288478,46903
461210,2018-04-04 19:19:58.314485,46903
461209,2018-04-04 19:19:58.341561,46903
461207,2018-04-04 19:19:58.348285,46903
461059,2018-04-04 19:19:58.356689,46903
461210,2018-04-04 19:19:59.474668,46903
461214,2018-04-04 19:19:59.478940,46903
461209,2018-04-04 19:19:59.501876,46903
461207,2018-04-04 19:19:59.508512,46903
461059,2018-04-04 19:19:59.516967,46903
461218,2018-04-04 19:20:00.669202,46903
461210,2018-04-04 19:20:00.695095,46903
461214,2018-04-04 19:20:00.699196,46903
461209,2018-04-04 19:20:00.722234,46903
461207,2018-04-04 19:20:00.728858,46903
461218,2018-04-04 19:20:01.829589,46903
461209,2018-04-04 19:20:01.882595,46903
461207,2018-04-04 19:20:01.889176,46903
461210,2018-04-04 19:20:03.087865,46903
461214,2018-04-04 19:20:03.091778,46903
461209,2018-04-04 19:20:03.114946,46903
461207,2018-04-04 19:20:03.121485,46903
461059,2018-04-04 19:20:03.130081,46903
461209,2018-04-04 19:20:05.531387,46903
461209,2018-04-04 19:20:06.727468,46903
461209,2018-04-04 19:20:08.939714,46903
461209,2018-04-04 19:20:27.526480,46903
461209,2018-04-04 19:20:28.746823,46903
461218,2018-04-04 19:20:34.518975,46903
461210,2018-04-04 19:21:05.454583,46903
461209,2018-04-04 19:21:05.481646,46903
461210,2018-04-04 19:21:06.698629,46903
461209,2018-04-04 19:21:06.725717,46903
461207,2018-04-04 19:21:06.736895,46903
461218,2018-04-04 19:21:07.868495,46903
461209,2018-04-04 19:21:07.921707,46903
461209,2018-04-04 19:21:13.505522,46903
461209,2018-04-04 19:21:14.713475,46903
461209,2018-04-04 19:21:15.837459,46903
461059,2018-04-04 19:21:15.852645,46903
461218,2018-04-04 19:21:38.485488,46903
461215,2018-04-04 19:21:53.273432,46903
461214,2018-04-04 19:22:02.957318,46903
461210,2018-04-04 19:22:08.793481,46903
461209,2018-04-04 19:22:08.820488,46903
461209,2018-04-04 19:22:09.932478,46903
461215,2018-04-04 19:22:36.197445,46903
461209,2018-04-04 19:22:37.441485,46903
461059,2018-04-04 19:22:37.456695,46903
461210,2018-04-04 19:22:38.574422,46903
461209,2018-04-04 19:22:38.601540,46903
461059,2018-04-04 19:22:38.616744,46903
461218,2018-04-04 19:22:39.768439,46903
461210,2018-04-04 19:22:39.794574,46903
461209,2018-04-04 19:22:39.821609,46903
461059,2018-04-04 19:22:39.836807,46903
461218,2018-04-04 19:22:40.928978,46903
461210,2018-04-04 19:22:40.954651,46903
461214,2018-04-04 19:22:40.960674,46903
461209,2018-04-04 19:22:40.981694,46903
461207,2018-04-04 19:22:40.989140,46903
461059,2018-04-04 19:22:40.996902,46903
461209,2018-04-04 19:22:42.213818,46903
461207,2018-04-04 19:22:42.221219,46903
461059,2018-04-04 19:22:42.229049,46903
461209,2018-04-04 19:22:43.385821,46903
461207,2018-04-04 19:22:43.393241,46903
461059,2018-04-04 19:22:43.401046,46903
461218,2018-04-04 19:22:44.576671,46903
461210,2018-04-04 19:22:44.602806,46903
461214,2018-04-04 19:22:44.608804,46903
461209,2018-04-04 19:22:44.629892,46903
461207,2018-04-04 19:22:44.637269,46903
461059,2018-04-04 19:22:44.645095,46903
461218,2018-04-04 19:22:45.784680,46903
461210,2018-04-04 19:22:45.810811,46903
461214,2018-04-04 19:22:45.816746,46903
461209,2018-04-04 19:22:45.837876,46903
461207,2018-04-04 19:22:45.845225,46903
461059,2018-04-04 19:22:45.853057,46903
461218,2018-04-04 19:22:46.920652,46903
461210,2018-04-04 19:22:46.946780,46903
461214,2018-04-04 19:22:46.952651,46903
461209,2018-04-04 19:22:46.973867,46903
461207,2018-04-04 19:22:46.981175,46903
461059,2018-04-04 19:22:46.989044,46903
461075,2018-04-04 19:22:47.005862,46903
461218,2018-04-04 19:22:48.092819,46903
461210,2018-04-04 19:22:48.118958,46903
461214,2018-04-04 19:22:48.124780,46903
461209,2018-04-04 19:22:48.146008,46903
461207,2018-04-04 19:22:48.153334,46903
461059,2018-04-04 19:22:48.161224,46903
461218,2018-04-04 19:22:49.348954,46903
461215,2018-04-04 19:22:49.369735,46903
461210,2018-04-04 19:22:49.375089,46903
461214,2018-04-04 19:22:49.380847,46903
461209,2018-04-04 19:22:49.402164,46903
461207,2018-04-04 19:22:49.409445,46903
461059,2018-04-04 19:22:49.417373,46903
461208,2018-04-04 19:22:49.447769,46903
461218,2018-04-04 19:22:50.581162,46903
461215,2018-04-04 19:22:50.601845,46903
461210,2018-04-04 19:22:50.607294,46903
461214,2018-04-04 19:22:50.613034,46903
461209,2018-04-04 19:22:50.634393,46903
461207,2018-04-04 19:22:50.641663,46903
461059,2018-04-04 19:22:50.649581,46903
461215,2018-04-04 19:22:51.773866,46903
461210,2018-04-04 19:22:51.779487,46903
461214,2018-04-04 19:22:51.785150,46903
461209,2018-04-04 19:22:51.806595,46903
461207,2018-04-04 19:22:51.813837,46903
461059,2018-04-04 19:22:51.821823,46903
461215,2018-04-04 19:22:53.029993,46903
461210,2018-04-04 19:22:53.035756,46903
461214,2018-04-04 19:22:53.041354,46903
461209,2018-04-04 19:22:53.062888,46903
461207,2018-04-04 19:22:53.070086,46903
461059,2018-04-04 19:22:53.078094,46903
461215,2018-04-04 19:22:54.262240,46903
461210,2018-04-04 19:22:54.268159,46903
461214,2018-04-04 19:22:54.273693,46903
461209,2018-04-04 19:22:54.295271,46903
461059,2018-04-04 19:22:54.310485,46903
461215,2018-04-04 19:22:55.434428,46903
461210,2018-04-04 19:22:55.440460,46903
461214,2018-04-04 19:22:55.445884,46903
461209,2018-04-04 19:22:55.467579,46903
461207,2018-04-04 19:22:55.474753,46903
461059,2018-04-04 19:22:55.482757,46903
461215,2018-04-04 19:22:56.678593,46903
461214,2018-04-04 19:22:56.690187,46903
461207,2018-04-04 19:22:56.719086,46903
461059,2018-04-04 19:22:56.727096,46903
461218,2018-04-04 19:22:57.866889,46903
461215,2018-04-04 19:22:57.886671,46903
461214,2018-04-04 19:22:57.898342,46903
461207,2018-04-04 19:22:57.927254,46903
461059,2018-04-04 19:22:57.935317,46903
461218,2018-04-04 19:22:58.991143,46903
461210,2018-04-04 19:22:59.017203,46903
461209,2018-04-04 19:22:59.044318,46903
461207,2018-04-04 19:22:59.051486,46903
461059,2018-04-04 19:22:59.059539,46903
461208,2018-04-04 19:22:59.089935,46903
461206,2018-04-04 19:22:59.092848,46903
461209,2018-04-04 19:23:00.192639,46903
461059,2018-04-04 19:23:00.207824,46903
461208,2018-04-04 19:23:00.238205,46903
461210,2018-04-04 19:23:01.361589,46903
461209,2018-04-04 19:23:01.388707,46903
461059,2018-04-04 19:23:01.403884,46903
461218,2018-04-04 19:23:02.435576,46903
461210,2018-04-04 19:23:02.461638,46903
461209,2018-04-04 19:23:02.488794,46903
461059,2018-04-04 19:23:02.503921,46903
461208,2018-04-04 19:23:02.534347,46903
461210,2018-04-04 19:23:04.709544,46903
461209,2018-04-04 19:23:04.736685,46903
461059,2018-04-04 19:23:04.751815,46903
461210,2018-04-04 19:23:05.881599,46903
461209,2018-04-04 19:23:05.908719,46903
461207,2018-04-04 19:23:05.915571,46903
461059,2018-04-04 19:23:05.923843,46903
461075,2018-04-04 19:23:05.940616,46903
461218,2018-04-04 19:23:07.111820,46903
461210,2018-04-04 19:23:07.137700,46903
461218,2018-04-04 19:23:08.332158,46903
461210,2018-04-04 19:23:08.357958,46903
461209,2018-04-04 19:23:08.385126,46903
461059,2018-04-04 19:23:08.400222,46903
461218,2018-04-04 19:23:13.176339,46903
461218,2018-04-04 19:23:15.652765,46903
461209,2018-04-04 19:23:16.853904,46903
461209,2018-04-04 19:23:36.002166,46903
461209,2018-04-04 19:23:37.138172,46903
461059,2018-04-04 19:23:37.153396,46903
461218,2018-04-04 19:23:38.257097,46903
461209,2018-04-04 19:23:38.310267,46903
461059,2018-04-04 19:23:38.325485,46903
461218,2018-04-04 19:23:39.513231,46903
461215,2018-04-04 19:23:39.534188,46903
461214,2018-04-04 19:23:39.545236,46903
461209,2018-04-04 19:23:39.566469,46903
461207,2018-04-04 19:23:39.573752,46903
461059,2018-04-04 19:23:39.581649,46903
461215,2018-04-04 19:23:41.854304,46903
461214,2018-04-04 19:23:41.865798,46903
461209,2018-04-04 19:23:41.887389,46903
461207,2018-04-04 19:23:41.894588,46903
461059,2018-04-04 19:23:41.902587,46903
461215,2018-04-04 19:23:43.062412,46903
461214,2018-04-04 19:23:43.074075,46903
461215,2018-04-04 19:23:45.334951,46903
461214,2018-04-04 19:23:45.346876,46903
461215,2018-04-04 19:23:46.531173,46903
461215,2018-04-04 19:23:47.631508,46903
461215,2018-04-04 19:23:48.731737,46903
461215,2018-04-04 19:23:49.832042,46903
461215,2018-04-04 19:24:10.550965,46903
461215,2018-04-04 19:24:19.940530,46903
461215,2018-04-04 19:24:23.456806,46903
461215,2018-04-04 19:24:24.701017,46903
461215,2018-04-04 19:24:25.909064,46903
461214,2018-04-04 19:24:25.920960,46903
461215,2018-04-04 19:24:27.033112,46903
461214,2018-04-04 19:24:27.045024,46903
461215,2018-04-04 19:24:28.193307,46903
461214,2018-04-04 19:24:28.205236,46903
461214,2018-04-04 19:24:29.437439,46903
461214,2018-04-04 19:24:30.609599,46903
461214,2018-04-04 19:24:31.865712,46903
461215,2018-04-04 19:24:33.074032,46903
461214,2018-04-04 19:24:33.085968,46903
461207,2018-04-04 19:24:33.114401,46903
461218,2018-04-04 19:24:34.202083,46903
461215,2018-04-04 19:24:34.222219,46903
461210,2018-04-04 19:24:34.227706,46903
461214,2018-04-04 19:24:34.234171,46903
461218,2018-04-04 19:24:35.410153,46903
461215,2018-04-04 19:24:35.430221,46903
461210,2018-04-04 19:24:35.435727,46903
461214,2018-04-04 19:24:35.442189,46903
461207,2018-04-04 19:24:35.470651,46903
461215,2018-04-04 19:24:37.666581,46903
461214,2018-04-04 19:24:37.678537,46903
461207,2018-04-04 19:24:37.706968,46903
461215,2018-04-04 19:24:38.946634,46903
461210,2018-04-04 19:24:38.952138,46903
461214,2018-04-04 19:24:38.958576,46903
461215,2018-04-04 19:24:40.226686,46903
461214,2018-04-04 19:24:40.238631,46903
461215,2018-04-04 19:24:41.506724,46903
461214,2018-04-04 19:24:41.518685,46903
461215,2018-04-04 19:24:42.786776,46903
461214,2018-04-04 19:24:42.798723,46903
461207,2018-04-04 19:24:42.827119,46903
461215,2018-04-04 19:24:44.066799,46903
461214,2018-04-04 19:24:44.078762,46903
461215,2018-04-04 19:24:45.346866,46903
461214,2018-04-04 19:24:45.358801,46903
461215,2018-04-04 19:24:46.614957,46903
461210,2018-04-04 19:24:46.620425,46903
461214,2018-04-04 19:24:46.626907,46903
461207,2018-04-04 19:24:46.655346,46903
461218,2018-04-04 19:24:47.838763,46903
461215,2018-04-04 19:24:47.859059,46903
461214,2018-04-04 19:24:47.871058,46903
461207,2018-04-04 19:24:47.899511,46903
461215,2018-04-04 19:24:49.055128,46903
461214,2018-04-04 19:24:49.067112,46903
461207,2018-04-04 19:24:49.095535,46903
461215,2018-04-04 19:24:50.155235,46903
461214,2018-04-04 19:24:50.167205,46903
461207,2018-04-04 19:24:50.195672,46903
461215,2018-04-04 19:24:51.255372,46903
461214,2018-04-04 19:24:51.267313,46903
461207,2018-04-04 19:24:51.295765,46903
461215,2018-04-04 19:24:52.367441,46903
461214,2018-04-04 19:24:52.379385,46903
461207,2018-04-04 19:24:52.407820,46903
461215,2018-04-04 19:24:53.491459,46903
461214,2018-04-04 19:24:53.503448,46903
461215,2018-04-04 19:24:54.651639,46903
461214,2018-04-04 19:24:54.663615,46903
461207,2018-04-04 19:24:54.692033,46903
461215,2018-04-04 19:24:55.883841,46903
461214,2018-04-04 19:24:55.895772,46903
461207,2018-04-04 19:24:55.924205,46903
461215,2018-04-04 19:24:57.055923,46903
461214,2018-04-04 19:24:57.067900,46903
461207,2018-04-04 19:24:57.096348,46903
461215,2018-04-04 19:24:58.312065,46903
461207,2018-04-04 19:24:58.352460,46903
461059,2018-04-04 19:24:58.359802,46903
461215,2018-04-04 19:24:59.532273,46903
461214,2018-04-04 19:24:59.544194,46903
461207,2018-04-04 19:24:59.572639,46903
461215,2018-04-04 19:25:00.680459,46903
461214,2018-04-04 19:25:00.692411,46903
461207,2018-04-04 19:25:00.720841,46903
461215,2018-04-04 19:25:01.876513,46903
461214,2018-04-04 19:25:01.888467,46903
461207,2018-04-04 19:25:01.916880,46903
461215,2018-04-04 19:25:02.988553,46903
461214,2018-04-04 19:25:03.000507,46903
461215,2018-04-04 19:25:04.124547,46903
461210,2018-04-04 19:25:04.130061,46903
461214,2018-04-04 19:25:04.136503,46903
461215,2018-04-04 19:25:05.296691,46903
461214,2018-04-04 19:25:05.308618,46903
461207,2018-04-04 19:25:05.337059,46903
461215,2018-04-04 19:25:06.540823,46903
461214,2018-04-04 19:25:06.552783,46903
461207,2018-04-04 19:25:06.581193,46903
461215,2018-04-04 19:25:07.736862,46903
461214,2018-04-04 19:25:07.748823,46903
461207,2018-04-04 19:25:07.777247,46903
461215,2018-04-04 19:25:08.848931,46903
461214,2018-04-04 19:25:08.860893,46903
461215,2018-04-04 19:25:09.972965,46903
461214,2018-04-04 19:25:09.984881,46903
461215,2018-04-04 19:25:11.121136,46903
461214,2018-04-04 19:25:11.133085,46903
461215,2018-04-04 19:25:12.329167,46903
461214,2018-04-04 19:25:12.341087,46903
461215,2018-04-04 19:25:13.453200,46903
461214,2018-04-04 19:25:13.465106,46903
461215,2018-04-04 19:25:14.613349,46903
461214,2018-04-04 19:25:14.625241,46903
461214,2018-04-04 19:25:15.857399,46903
461215,2018-04-04 19:25:17.017647,46903
461214,2018-04-04 19:25:17.029512,46903
461215,2018-04-04 19:25:18.273759,46903
461214,2018-04-04 19:25:18.285595,46903
461215,2018-04-04 19:25:19.493968,46903
461214,2018-04-04 19:25:19.505820,46903
461215,2018-04-04 19:25:20.642109,46903
461214,2018-04-04 19:25:20.654038,46903
461215,2018-04-04 19:25:21.838208,46903
461215,2018-04-04 19:25:22.938299,46903
461214,2018-04-04 19:25:22.950186,46903
461215,2018-04-04 19:25:24.050384,46903
461214,2018-04-04 19:25:24.062226,46903
461215,2018-04-04 19:25:25.174356,46903
461215,2018-04-04 19:25:26.334520,46903
461215,2018-04-04 19:25:27.554744,46903
461214,2018-04-04 19:25:27.566621,46903
461215,2018-04-04 19:25:29.935102,46903
461214,2018-04-04 19:25:29.946996,46903
461215,2018-04-04 19:25:32.327467,46903
461215,2018-04-04 19:25:33.499565,46903
461214,2018-04-04 19:25:33.511464,46903
461218,2018-04-04 19:26:23.032933,46903
461207,2018-04-04 19:26:43.402455,46903
461210,2018-04-04 19:26:44.551673,46903
461215,2018-04-04 19:26:55.316747,46903
461210,2018-04-04 19:26:56.547192,46903
461059,2018-04-04 19:26:56.589447,46903
461210,2018-04-04 19:26:57.731118,46903
461209,2018-04-04 19:26:57.758070,46903
461059,2018-04-04 19:26:57.773315,46903
461210,2018-04-04 19:26:59.011008,46903
461218,2018-04-04 19:27:00.265037,46903
461210,2018-04-04 19:27:00.290989,46903
461209,2018-04-04 19:27:00.317945,46903
461207,2018-04-04 19:27:00.325754,46903
461059,2018-04-04 19:27:00.333190,46903
461075,2018-04-04 19:27:00.350125,46903
461218,2018-04-04 19:27:01.545433,46903
461215,2018-04-04 19:27:01.566911,46903
461210,2018-04-04 19:27:01.570939,46903
461214,2018-04-04 19:27:01.577707,46903
461209,2018-04-04 19:27:01.597919,46903
461207,2018-04-04 19:27:01.605731,46903
461059,2018-04-04 19:27:01.613189,46903
461218,2018-04-04 19:27:02.825446,46903
461210,2018-04-04 19:27:02.850965,46903
461214,2018-04-04 19:27:02.857654,46903
461209,2018-04-04 19:27:02.877955,46903
461207,2018-04-04 19:27:02.885739,46903
461059,2018-04-04 19:27:02.893203,46903
461218,2018-04-04 19:27:04.093132,46903
461215,2018-04-04 19:27:04.114947,46903
461210,2018-04-04 19:27:04.119029,46903
461214,2018-04-04 19:27:04.125716,46903
461209,2018-04-04 19:27:04.146029,46903
461059,2018-04-04 19:27:04.161285,46903
461218,2018-04-04 19:27:05.337288,46903
461215,2018-04-04 19:27:05.359096,46903
461210,2018-04-04 19:27:05.363213,46903
461214,2018-04-04 19:27:05.369850,46903
461209,2018-04-04 19:27:05.390221,46903
461207,2018-04-04 19:27:05.397994,46903
461218,2018-04-04 19:27:06.533288,46903
461215,2018-04-04 19:27:06.555118,46903
461210,2018-04-04 19:27:06.559239,46903
461214,2018-04-04 19:27:06.565890,46903
461209,2018-04-04 19:27:06.586257,46903
461207,2018-04-04 19:27:06.594002,46903
461059,2018-04-04 19:27:06.601486,46903
461215,2018-04-04 19:27:07.655134,46903
461210,2018-04-04 19:27:07.659320,46903
461214,2018-04-04 19:27:07.665952,46903
461209,2018-04-04 19:27:07.686330,46903
461207,2018-04-04 19:27:07.694094,46903
461218,2018-04-04 19:27:08.745833,46903
461215,2018-04-04 19:27:08.767173,46903
461210,2018-04-04 19:27:08.771348,46903
461214,2018-04-04 19:27:08.777977,46903
461207,2018-04-04 19:27:08.806103,46903
461059,2018-04-04 19:27:08.813629,46903
461215,2018-04-04 19:27:09.903106,46903
461210,2018-04-04 19:27:09.907331,46903
461214,2018-04-04 19:27:09.913898,46903
461209,2018-04-04 19:27:09.934372,46903
461207,2018-04-04 19:27:09.942084,46903
461059,2018-04-04 19:27:09.949554,46903
461215,2018-04-04 19:27:11.075189,46903
461214,2018-04-04 19:27:11.086012,46903
461207,2018-04-04 19:27:11.114166,46903
461218,2018-04-04 19:27:12.297609,46903
461215,2018-04-04 19:27:12.319307,46903
461214,2018-04-04 19:27:12.330131,46903
461207,2018-04-04 19:27:12.358254,46903
461215,2018-04-04 19:27:13.527278,46903
461214,2018-04-04 19:27:13.538119,46903
461207,2018-04-04 19:27:13.566256,46903
461215,2018-04-04 19:27:14.651310,46903
461215,2018-04-04 19:27:15.811429,46903
461214,2018-04-04 19:27:15.822304,46903
461215,2018-04-04 19:27:17.043630,46903
461215,2018-04-04 19:27:18.215744,46903
461214,2018-04-04 19:27:18.226544,46903
461215,2018-04-04 19:27:19.459892,46903
461215,2018-04-04 19:27:20.667878,46903
461215,2018-04-04 19:27:21.791895,46903
461215,2018-04-04 19:27:22.940143,46903
461215,2018-04-04 19:27:25.272207,46903
461215,2018-04-04 19:27:26.432417,46903
461215,2018-04-04 19:27:27.652672,46903
461215,2018-04-04 19:27:28.812836,46903
461215,2018-04-04 19:27:30.033059,46903
